Id;Source;Target;person_id;exhibitor;exhibition_id;exhibition;year;name_from_catalogue;place_name
7914;p_2876;e_22;2876;Simm, Franz Xaver;22;21. Jahresausstellung (Künstlerhaus);1892;Simm, Franz Xaver;Munich
7915;p_2876;e_23;2876;Simm, Franz Xaver;23;22. Jahresausstellung (Künstlerhaus);1893;Simm, Franz Xaver;Munich
7916;p_2876;e_24;2876;Simm, Franz Xaver;24;23. Jahresausstellung (Künstlerhaus);1895;Simm, Franz Xaver;Munich
7917;p_2876;e_25;2876;Simm, Franz Xaver;25;24. Jahresausstellung (Künstlerhaus);1896;Simm, Franz Xaver;Munich
7918;p_2876;e_26;2876;Simm, Franz Xaver;26;25. Jahresausstellung (Künstlerhaus);1897;Simm, Franz Xaver;Munich
7919;p_2876;e_27;2876;Simm, Franz Xaver;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Simm, Franz Xaver;Munich
7920;p_2876;e_28;2876;Simm, Franz Xaver;28;26. Jahresausstellung (Künstlerhaus);1899;Simm, Franz Xaver;Munich
7921;p_2877;e_3;2877;Simmler;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Simmler;Düsseldorf
7922;p_2878;e_16;2878;Simm-Mayer, Marie;16;16. Jahresausstellung (Künstlerhaus);1886;Simm-Mayer, Marie;Munich
7923;p_2878;e_18;2878;Simm-Mayer, Marie;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Simm-Mayer, Marie;no value
7924;p_2878;e_22;2878;Simm-Mayer, Marie;22;21. Jahresausstellung (Künstlerhaus);1892;Simm-Mayer, Marie;Munich
7925;p_2878;e_24;2878;Simm-Mayer, Marie;24;23. Jahresausstellung (Künstlerhaus);1895;Simm-Mayer, Marie;Munich
7926;p_2879;e_2;2879;Simonetti;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Simonetti;Rome
7927;p_2880;e_22;2880;Simoni, Gustav;22;21. Jahresausstellung (Künstlerhaus);1892;Simoni, Gustav;Rome
7928;p_2881;e_1;2881;Simonson, David;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Simonson, David;Dresden
7929;p_2881;e_2;2881;Simonson, David;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Simonson, David;Dresden
7930;p_2882;e_22;2882;Simonson-Castelli, Ernst;22;21. Jahresausstellung (Künstlerhaus);1892;Simonson-Castelli, Ernst;Munich
7931;p_2882;e_24;2882;Simonson-Castelli, Ernst;24;23. Jahresausstellung (Künstlerhaus);1895;Simonson-Castelli, Ernst;Dresden
7932;p_2883;e_27;2883;Simony, Leopold;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Simony, Leopold;Vienna
7933;p_2884;e_21;2884;Simony, Stefan;21;20. Jahresausstellung (Künstlerhaus);1891;Simony, Stefan;Vienna
7934;p_2884;e_22;2884;Simony, Stefan;22;21. Jahresausstellung (Künstlerhaus);1892;Simony, Stefan;Vienna
7935;p_2884;e_23;2884;Simony, Stefan;23;22. Jahresausstellung (Künstlerhaus);1893;Simony, Stefan;Vienna
7936;p_2884;e_24;2884;Simony, Stefan;24;23. Jahresausstellung (Künstlerhaus);1895;Simony, Stefan;Vienna
7937;p_2884;e_25;2884;Simony, Stefan;25;24. Jahresausstellung (Künstlerhaus);1896;Simony, Stefan;Vienna
7938;p_2884;e_26;2884;Simony, Stefan;26;25. Jahresausstellung (Künstlerhaus);1897;Simony, Stefan;Vienna
7939;p_2884;e_27;2884;Simony, Stefan;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Simony, Stefan;Vienna
7940;p_2884;e_28;2884;Simony, Stefan;28;26. Jahresausstellung (Künstlerhaus);1899;Simony, Stefan;Vienna
7941;p_2884;e_29;2884;Simony, Stefan;29;27. Jahresausstellung (Künstlerhaus);1900;Simony, Stefan;Vienna
7942;p_2885;e_6;2885;Sinding, Elise;6;6. Große Jahresausstellung (Künstlerhaus);1875;Sinding, Elise;Munich
7943;p_2886;e_2;2886;Sinding, Otto;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Sinding, Otto;Karlsruhe
7944;p_2886;e_3;2886;Sinding, Otto;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Sinding, Otto;Karlsruhe
7945;p_2886;e_14;2886;Sinding, Otto;14;14. Jahresausstellung (Künstlerhaus);1884;Sinding, Otto;Munich
7946;p_2886;e_23;2886;Sinding, Otto;23;22. Jahresausstellung (Künstlerhaus);1893;Sinding, Otto;Christiania
7947;p_2886;e_26;2886;Sinding, Otto;26;25. Jahresausstellung (Künstlerhaus);1897;Sinding, Otto;Lysaker
7948;p_2886;e_27;2886;Sinding, Otto;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Sinding, Otto;Lysaker
7949;p_2887;e_28;2887;Sisley, Alfred;28;26. Jahresausstellung (Künstlerhaus);1899;Sisley, Alfred;Paris
7950;p_2888;e_8;2888;Skarbina, Franz;8;8. Große Jahresausstellung (Künstlerhaus);1877;Skarbina, Franz;Berlin
7951;p_2888;e_12;2888;Skarbina, Franz;12;12. Jahresausstellung (Künstlerhaus);1881;Skarbina, Franz;Berlin
7952;p_2888;e_18;2888;Skarbina, Franz;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Skarbina, Franz;no value
7953;p_2888;e_20;2888;Skarbina, Franz;20;19. Jahresausstellung (Künstlerhaus);1890;Skarbina, Franz;Berlin
7954;p_2888;e_23;2888;Skarbina, Franz;23;22. Jahresausstellung (Künstlerhaus);1893;Skarbina, Franz;Berlin
7955;p_2888;e_24;2888;Skarbina, Franz;24;23. Jahresausstellung (Künstlerhaus);1895;Skarbina, Franz;Berlin
7956;p_2888;e_27;2888;Skarbina, Franz;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Skarbina, Franz;Berlin
7957;p_2889;e_12;2889;Skell, Ludwig;12;12. Jahresausstellung (Künstlerhaus);1881;Skell, Ludwig;Munich
7958;p_2890;e_27;2890;Skopalík, František;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Skopalík, František;Vienna
7959;p_2891;e_14;2891;Skramlik, Jan von;14;14. Jahresausstellung (Künstlerhaus);1884;Skramlik, Johann von;Prague
7960;p_2892;e_28;2892;Skredsvig, Christian;28;26. Jahresausstellung (Künstlerhaus);1899;Skredsvig, Christian;Eggedal
7961;p_2893;e_16;2893;Skutecký, Dominik;16;16. Jahresausstellung (Künstlerhaus);1886;Skutecký, Dominik;Venice
7962;p_2893;e_17;2893;Skutecký, Dominik;17;17. Jahresausstellung (Künstlerhaus);1887;Skutecký, Dominik;Venice
7963;p_2893;e_19;2893;Skutecký, Dominik;19;18. Jahresausstellung (Künstlerhaus);1889;Skutecký, Dominik;Vienna
7964;p_2893;e_20;2893;Skutecký, Dominik;20;19. Jahresausstellung (Künstlerhaus);1890;Skutecký, Dominik;Banská Bystrica
7965;p_2893;e_26;2893;Skutecký, Dominik;26;25. Jahresausstellung (Künstlerhaus);1897;Skutecký, Dominik;Banská Bystrica
7966;p_2894;e_26;2894;Slaví?ek, Antonín;26;25. Jahresausstellung (Künstlerhaus);1897;Slaví?ek, Antonín;Prague
7967;p_2894;e_27;2894;Slaví?ek, Antonín;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Slaví?ek, Antonín;Prague
7968;p_2894;e_29;2894;Slaví?ek, Antonín;29;27. Jahresausstellung (Künstlerhaus);1900;Slaví?ek, Antonín;Prague
7969;p_2895;e_28;2895;Smidth, A.;28;26. Jahresausstellung (Künstlerhaus);1899;Smidth, A.;no value
7970;p_2896;e_20;2896;Smith, Carl Frithjof;20;19. Jahresausstellung (Künstlerhaus);1890;Smith, Carl Frithjof;Munich
7971;p_2896;e_25;2896;Smith, Carl Frithjof;25;24. Jahresausstellung (Künstlerhaus);1896;Smith, Carl Frithjof;Weimar
7972;p_2897;e_18;2897;Smith-Hald, Frithjof;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Smith-Hald, Frithjof;no value
7973;p_2898;e_18;2898;Smits, Eugène;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Smits, Eugène;no value
7974;p_2899;e_18;2899;Sochor, Václav;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Sochor, Václav;no value
7975;p_2900;e_5;2900;Söckler, E.;5;5. Große Jahresausstellung (Künstlerhaus);1874;Söckler, E.;Rome
7976;p_2901;e_15;2901;Sohn, Karl d. J.;15;15. Jahresausstellung (Künstlerhaus);1885;Sohn, Karl d. J.;Düsseldorf
7977;p_2901;e_18;2901;Sohn, Karl d. J.;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Sohn, Karl d. J.;no value
7978;p_2901;e_22;2901;Sohn, Karl d. J.;22;21. Jahresausstellung (Künstlerhaus);1892;Sohn, Karl d. J.;Düsseldorf
7979;p_2902;e_18;2902;Sohn, Wilhelm;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Sohn, Wilhelm;no value
7980;p_2902;e_23;2902;Sohn, Wilhelm;23;22. Jahresausstellung (Künstlerhaus);1893;Sohn, Wilhelm;Düsseldorf
7981;p_2798;e_4;2798;Schwarz, Franz Wenzel;4;4. Große Jahresausstellung (Künstlerhaus);1872;Sohwarz, Wenzel;Vienna
7982;p_2903;e_24;2903;Solomon, Joseph Solomon;24;23. Jahresausstellung (Künstlerhaus);1895;Solomon, Joseph Solomon;London
7983;p_2903;e_27;2903;Solomon, Joseph Solomon;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Solomon, Joseph Solomon;London
7984;p_2904;e_18;2904;Sommer, August;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Sommer, August;no value
7985;p_2904;e_25;2904;Sommer, August;25;24. Jahresausstellung (Künstlerhaus);1896;Sommer, August;Rome
7986;p_1177;e_21;1177;Heimes, Heinrich;21;20. Jahresausstellung (Künstlerhaus);1891;Heimes, Heinrich;Neuenahr
7987;p_2905;e_22;2905;Sommer, Eugenie;22;21. Jahresausstellung (Künstlerhaus);1892;Sommer, Eugenie;Vienna
7988;p_2905;e_23;2905;Sommer, Eugenie;23;22. Jahresausstellung (Künstlerhaus);1893;Sommer, Eugenie;Vienna
7989;p_2906;e_18;2906;Somogyi, Daniel;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Somogyi, Daniel;no value
7990;p_2907;e_12;2907;Sonderland, Fritz;12;12. Jahresausstellung (Künstlerhaus);1881;Sonderland, Fritz;Düsseldorf
7991;p_2907;e_13;2907;Sonderland, Fritz;13;13. Jahresausstellung (Künstlerhaus);1883;Sonderland, Fritz;Düsseldorf
7992;p_2907;e_15;2907;Sonderland, Fritz;15;15. Jahresausstellung (Künstlerhaus);1885;Sonderland, Fritz;Düsseldorf
7993;p_2907;e_22;2907;Sonderland, Fritz;22;21. Jahresausstellung (Künstlerhaus);1892;Sonderland, Fritz;Düsseldorf
7994;p_2908;e_3;2908;Sondermann, Hermann;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Sondermann, Hermann;Düsseldorf
7995;p_2908;e_4;2908;Sondermann, Hermann;4;4. Große Jahresausstellung (Künstlerhaus);1872;Sondermann, Hermann;Düsseldorf
7996;p_2908;e_16;2908;Sondermann, Hermann;16;16. Jahresausstellung (Künstlerhaus);1886;Sondermann, Hermann;Düsseldorf
7997;p_2909;e_2;2909;Sonnenleiter, Johannes;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Sonnenleiter, Johannes;Vienna
7998;p_2909;e_9;2909;Sonnenleiter, Johannes;9;9. Große Jahresausstellung (Künstlerhaus);1878;Sonnenleiter, Johannes;Vienna
7999;p_2909;e_11;2909;Sonnenleiter, Johannes;11;11. Jahresausstellung (Künstlerhaus);1880;Sonnenleiter, Johannes;Vienna
8000;p_2909;e_18;2909;Sonnenleiter, Johannes;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Sonnenleiter, Johannes;no value
8001;p_2909;e_21;2909;Sonnenleiter, Johannes;21;20. Jahresausstellung (Künstlerhaus);1891;Sonnenleiter, Johannes;Vienna
8002;p_2909;e_5;2909;Sonnenleiter, Johannes;5;5. Große Jahresausstellung (Künstlerhaus);1874;Sonnenleither, J.;Vienna
8003;p_562;e_24;562;Dankelmann, Alice;24;23. Jahresausstellung (Künstlerhaus);1895;Dankelman, Alice;Neulengbach
8004;p_2911;e_27;2911;Sorolla y Bastida, Joaquin;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Sorolla y Bastida, Joaquin;Madrid
8005;p_2911;e_28;2911;Sorolla y Bastida, Joaquin;28;26. Jahresausstellung (Künstlerhaus);1899;Sorolla y Bastida, Joaquin;Madrid
8006;p_2912;e_19;2912;Sowi?ski, Ignaz;19;18. Jahresausstellung (Künstlerhaus);1889;Sowi?ski, Ignaz;Vienna
8007;p_2913;e_1;2913;Spangenberg, Gustav Adolf;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Spangenberg, Gustav Adolf;Berlin
8008;p_2914;e_2;2914;Spangenberg, Louis;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Spangenberg, Louis;Berlin
8009;p_2914;e_5;2914;Spangenberg, Louis;5;5. Große Jahresausstellung (Künstlerhaus);1874;Spangenberg, Louis;Berlin
8010;p_2914;e_11;2914;Spangenberg, Louis;11;11. Jahresausstellung (Künstlerhaus);1880;Spangenberg, Louis;Berlin
8011;p_2914;e_18;2914;Spangenberg, Louis;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Spangenberg, Louis;no value
8012;p_2914;e_22;2914;Spangenberg, Louis;22;21. Jahresausstellung (Künstlerhaus);1892;Spangenberg, Louis;Berlin
8013;p_2915;e_18;2915;Spányi, Béla von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Spányi, Béla von;no value
8014;p_2915;e_22;2915;Spányi, Béla von;22;21. Jahresausstellung (Künstlerhaus);1892;Spányi, Béla von;Munich
8015;p_2916;e_23;2916;Spányik, Kornel;23;22. Jahresausstellung (Künstlerhaus);1893;Spányik, Kornel;Budapest
8016;p_2916;e_24;2916;Spányik, Kornel;24;23. Jahresausstellung (Künstlerhaus);1895;Spányik, Kornel;Budapest
8017;p_2915;e_17;2915;Spányi, Béla von;17;17. Jahresausstellung (Künstlerhaus);1887;Spanyl, Bela von;Budapest
8018;p_2917;e_29;2917;Speed, Harold;29;27. Jahresausstellung (Künstlerhaus);1900;Speed, Hareld;London
8019;p_2918;e_6;2918;Sperl, Johann;6;6. Große Jahresausstellung (Künstlerhaus);1875;Sperl, Johann;Munich
8020;p_2918;e_8;2918;Sperl, Johann;8;8. Große Jahresausstellung (Künstlerhaus);1877;Sperl, Johann;Munich
8021;p_2918;e_12;2918;Sperl, Johann;12;12. Jahresausstellung (Künstlerhaus);1881;Sperl, Johann;Munich
8022;p_2919;e_22;2919;Speyer, Christian;22;21. Jahresausstellung (Künstlerhaus);1892;Speyer, Christian;Munich
8023;p_2919;e_23;2919;Speyer, Christian;23;22. Jahresausstellung (Künstlerhaus);1893;Speyer, Christian;Munich
8024;p_51;e_27;51;Bastert, Nicolaas;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Bastert, Nicolaas;Nieuwersluis
8025;p_2921;e_17;2921;Spielter, Carl;17;17. Jahresausstellung (Künstlerhaus);1887;Spielter, Carl;Vienna
8026;p_2921;e_19;2921;Spielter, Carl;19;18. Jahresausstellung (Künstlerhaus);1889;Spielter, Carl;Vienna
8027;p_2921;e_20;2921;Spielter, Carl;20;19. Jahresausstellung (Künstlerhaus);1890;Spielter, Carl;Vienna
8028;p_2921;e_23;2921;Spielter, Carl;23;22. Jahresausstellung (Künstlerhaus);1893;Spielter, Carl;Berlin
8029;p_2922;e_26;2922;Spiro, Eugen;26;25. Jahresausstellung (Künstlerhaus);1897;Spiro, Eugen;Munich
8030;p_2923;e_4;2923;Spitzer, Emanuel;4;4. Große Jahresausstellung (Künstlerhaus);1872;Spitzer, Emanuel;Munich
8031;p_2923;e_7;2923;Spitzer, Emanuel;7;7. Große Jahresausstellung (Künstlerhaus);1876;Spitzer, Emanuel;Munich
8032;p_2923;e_8;2923;Spitzer, Emanuel;8;8. Große Jahresausstellung (Künstlerhaus);1877;Spitzer, Emanuel;Munich
8033;p_2923;e_9;2923;Spitzer, Emanuel;9;9. Große Jahresausstellung (Künstlerhaus);1878;Spitzer, Emanuel;Munich
8034;p_2923;e_18;2923;Spitzer, Emanuel;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Spitzer, Emanuel;no value
8035;p_2923;e_25;2923;Spitzer, Emanuel;25;24. Jahresausstellung (Künstlerhaus);1896;Spitzer, Emanuel;Munich
8036;p_2924;e_3;2924;Spitzweg, Carl;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Spitzweg, Carl;Munich
8037;p_2924;e_8;2924;Spitzweg, Carl;8;8. Große Jahresausstellung (Künstlerhaus);1877;Spitzweg, Carl;Munich
8038;p_2925;e_17;2925;Spoerer, Eduard;17;17. Jahresausstellung (Künstlerhaus);1887;Spoerer, Eduard;Düsseldorf
8039;p_2925;e_22;2925;Spoerer, Eduard;22;21. Jahresausstellung (Künstlerhaus);1892;Spoerer, Eduard;Düsseldorf
8040;p_2925;e_23;2925;Spoerer, Eduard;23;22. Jahresausstellung (Künstlerhaus);1893;Spoerer, Eduard;Düsseldorf
8041;p_2926;e_14;2926;Spranger, R. W.;14;14. Jahresausstellung (Künstlerhaus);1884;Spranger, R. W.;Florence
8042;p_2927;e_15;2927;Spring, Alfons;15;15. Jahresausstellung (Künstlerhaus);1885;Spring, Alfons;Munich
8043;p_2927;e_19;2927;Spring, Alfons;19;18. Jahresausstellung (Künstlerhaus);1889;Spring, Alfons;Munich
8044;p_2927;e_29;2927;Spring, Alfons;29;27. Jahresausstellung (Künstlerhaus);1900;Spring, Alfons;Munich
8045;p_2928;e_7;2928;St. Jean de Lion;7;7. Große Jahresausstellung (Künstlerhaus);1876;St. Jean de Lion;Paris
8046;p_1977;e_22;1977;Menta, E.;22;21. Jahresausstellung (Künstlerhaus);1892;Menta, E.;Nizza
8047;p_1359;e_3;1359;Jäger, Friedrich;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Jäger, Friedrich;Nuremberg
8048;p_2760;e_19;2760;Schubert, E.;19;18. Jahresausstellung (Künstlerhaus);1889;Schubert, E.;Nuremberg
8049;p_2789;e_14;2789;Schwabe, Heinrich;14;14. Jahresausstellung (Künstlerhaus);1884;Schwabe, Heinrich;Nuremberg
8050;p_2930;e_6;2930;Stäbli, Adolf;6;6. Große Jahresausstellung (Künstlerhaus);1875;Stäbli, Adolf;Munich
8051;p_2931;e_18;2931;Stache, Friedrich August von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Stache, Friedrich August von;no value
8052;p_2932;e_19;2932;Stachiewicz, Piotr;19;18. Jahresausstellung (Künstlerhaus);1889;Stachiewicz, Piotr;Kraków
8053;p_2932;e_23;2932;Stachiewicz, Piotr;23;22. Jahresausstellung (Künstlerhaus);1893;Stachiewicz, Piotr;Kraków
8054;p_2932;e_25;2932;Stachiewicz, Piotr;25;24. Jahresausstellung (Künstlerhaus);1896;Stachiewicz, Piotr;Kraków
8055;p_2932;e_28;2932;Stachiewicz, Piotr;28;26. Jahresausstellung (Künstlerhaus);1899;Stachiewicz, Piotr;Kraków
8056;p_2933;e_24;2933;Stacquet, Henri;24;23. Jahresausstellung (Künstlerhaus);1895;Stacquet, Henri;Brussels
8057;p_2934;e_1;2934;Stademann, Adolf;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Stademann, Adolf;Munich
8058;p_2934;e_2;2934;Stademann, Adolf;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Stademann, Adolf;Munich
8059;p_2934;e_3;2934;Stademann, Adolf;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Stademann, Adolf;Munich
8060;p_2934;e_8;2934;Stademann, Adolf;8;8. Große Jahresausstellung (Künstlerhaus);1877;Stademann, Adolf;Munich
8061;p_2934;e_11;2934;Stademann, Adolf;11;11. Jahresausstellung (Künstlerhaus);1880;Stademann, Adolf;Munich
8062;p_2937;e_13;2937;Stadler, Toni von;13;13. Jahresausstellung (Künstlerhaus);1883;Stadler, Anton;Munich
8063;p_2936;e_15;2936;Stadler, Hans;15;15. Jahresausstellung (Künstlerhaus);1885;Stadler, Hans;Vienna
8064;p_2937;e_7;2937;Stadler, Toni von;7;7. Große Jahresausstellung (Künstlerhaus);1876;Stadler, Toni von;Vienna
8065;p_2937;e_19;2937;Stadler, Toni von;19;18. Jahresausstellung (Künstlerhaus);1889;Stadler, Toni von;Munich
8066;p_2937;e_27;2937;Stadler, Toni von;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Stadler, Toni von;Munich
8067;p_2938;e_25;2938;Stagura, Albert;25;24. Jahresausstellung (Künstlerhaus);1896;Stagura, Albert;Dresden
8068;p_2938;e_26;2938;Stagura, Albert;26;25. Jahresausstellung (Künstlerhaus);1897;Stagura, Albert;Dresden
8069;p_2939;e_18;2939;Stahl, Friedrich;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Stahl, Friedrich;no value
8070;p_2939;e_22;2939;Stahl, Friedrich;22;21. Jahresausstellung (Künstlerhaus);1892;Stahl, Friedrich;Berlin
8071;p_2939;e_27;2939;Stahl, Friedrich;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Stahl, Friedrich;Berlin
8072;p_2940;e_14;2940;Stahl, Ludwig;14;14. Jahresausstellung (Künstlerhaus);1884;Stahl, Ludwig;Munich
8073;p_2941;e_19;2941;Stahlschmidt, Max;19;18. Jahresausstellung (Künstlerhaus);1889;Stahlschmidt, Max;Weimar
8074;p_2941;e_20;2941;Stahlschmidt, Max;20;19. Jahresausstellung (Künstlerhaus);1890;Stahlschmidt, Max;Weimar
8075;p_2942;e_26;2942;Stall, Margarete;26;25. Jahresausstellung (Künstlerhaus);1897;Stall, Margarete;Munich
8076;p_2943;e_16;2943;Stalmach, Josef;16;16. Jahresausstellung (Künstlerhaus);1886;Stalmach, Josef;Vienna
8077;p_2944;e_24;2944;Staniek, Eduard;24;23. Jahresausstellung (Künstlerhaus);1895;Staniek, Eduard;Vienna
8078;p_2944;e_25;2944;Staniek, Eduard;25;24. Jahresausstellung (Künstlerhaus);1896;Staniek, Eduard;Vienna
8079;p_2944;e_26;2944;Staniek, Eduard;26;25. Jahresausstellung (Künstlerhaus);1897;Staniek, Eduard;Vienna
8080;p_2945;e_18;2945;Stappen, Pierre Charles van der;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Stappen, Pierre Charles van der;no value
8081;p_2945;e_27;2945;Stappen, Pierre Charles van der;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Stappen, Pierre Charles van der;Brussels
8082;p_2946;e_21;2946;Stattler, Fritz;21;20. Jahresausstellung (Künstlerhaus);1891;Stattler, Fritz;Vienna
8083;p_2946;e_25;2946;Stattler, Fritz;25;24. Jahresausstellung (Künstlerhaus);1896;Stattler, Fritz;Munich
8084;p_1029;e_22;1029;Grässel, Franz;22;21. Jahresausstellung (Künstlerhaus);1892;Grässel, Franz;Obersasbach
8085;p_2948;e_14;2948;Stauffer, Viktor;14;14. Jahresausstellung (Künstlerhaus);1884;Stauffer, Viktor;Vienna
8086;p_2948;e_15;2948;Stauffer, Viktor;15;15. Jahresausstellung (Künstlerhaus);1885;Stauffer, Viktor;Vienna
8087;p_2948;e_16;2948;Stauffer, Viktor;16;16. Jahresausstellung (Künstlerhaus);1886;Stauffer, Viktor;Vienna
8088;p_2948;e_17;2948;Stauffer, Viktor;17;17. Jahresausstellung (Künstlerhaus);1887;Stauffer, Viktor;Vienna
8089;p_2948;e_18;2948;Stauffer, Viktor;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Stauffer, Viktor;no value
8090;p_2948;e_19;2948;Stauffer, Viktor;19;18. Jahresausstellung (Künstlerhaus);1889;Stauffer, Viktor;Vienna
8091;p_2948;e_20;2948;Stauffer, Viktor;20;19. Jahresausstellung (Künstlerhaus);1890;Stauffer, Viktor;Vienna
8092;p_2948;e_22;2948;Stauffer, Viktor;22;21. Jahresausstellung (Künstlerhaus);1892;Stauffer, Viktor;Vienna
8093;p_2948;e_23;2948;Stauffer, Viktor;23;22. Jahresausstellung (Künstlerhaus);1893;Stauffer, Viktor;Vienna
8094;p_2948;e_25;2948;Stauffer, Viktor;25;24. Jahresausstellung (Künstlerhaus);1896;Stauffer, Viktor;Vienna
8095;p_2948;e_26;2948;Stauffer, Viktor;26;25. Jahresausstellung (Künstlerhaus);1897;Stauffer, Viktor;Vienna
8096;p_2948;e_27;2948;Stauffer, Viktor;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Stauffer, Viktor;Vienna
8097;p_2949;e_17;2949;Stauffer-Bern, Karl;17;17. Jahresausstellung (Künstlerhaus);1887;Stauffer-Bern, Karl;Berlin
8098;p_2949;e_18;2949;Stauffer-Bern, Karl;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Stauffer-Bern, Karl;no value
8099;p_2950;e_21;2950;Steelink, Wilm;21;20. Jahresausstellung (Künstlerhaus);1891;Steelink, Wilm;Amsterdam
8100;p_2951;e_29;2951;Steer, Philip Wilson;29;27. Jahresausstellung (Künstlerhaus);1900;Steer, Philip Wilson;London
8101;p_2952;e_2;2952;Steffan, Johann Gottfried;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Steffan, Johann Gottfried;Munich
8102;p_2952;e_3;2952;Steffan, Johann Gottfried;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Steffan, Johann Gottfried;Munich
8103;p_2952;e_4;2952;Steffan, Johann Gottfried;4;4. Große Jahresausstellung (Künstlerhaus);1872;Steffan, Johann Gottfried;Munich
8104;p_2952;e_6;2952;Steffan, Johann Gottfried;6;6. Große Jahresausstellung (Künstlerhaus);1875;Steffan, Johann Gottfried;Munich
